YEAR,MONTH,DAY,STID,monthly_predicted_lfm,predicted_lfm,TMAX,TMIN,TAVG,HMAX,HAVG,VDEF,WSMX,WMAX,RAIN,TR05,TR25,TR60,TR75,soil_y_5,soil_y_25,soil_y_60,Date,soil_5_y,soil_25_y,soil_60_y,avg_soil_y,predicted_lfm,date,vpd,rain,kbdi,mean_lfm,lat,long
2018,4,28,WOOD,,71.36402157,82.54,48.79,67.22,60.22,34.58,16.8,16.53,23.38,0,1.5002,3.5562,3.6415,-999,0.007721592,1.634706358,1.727092862,28-04-2018,0.007721592,1.634706358,1.727092862,1.123173604,71.36402157,2018428,16.8,0,228.0484898,,,
2018,4,29,WOOD,,72.05714161,84.11,51.48,70.26,70.17,42.08,16.47,31.12,42.1,0,1.597,3.5389,3.6359,-999,0.010664087,1.61398071,1.721522633,29-04-2018,0.010664087,1.61398071,1.721522633,1.115389143,72.05714161,2018429,16.47,0,243.9960915,,,
2018,4,30,WOOD,,81.93378109,80.1,61.68,70.47,79.23,57.67,11.24,35.97,46.98,0,1.6901,3.5209,3.6336,-999,0.014539873,1.591704517,1.719214989,30-04-2018,0.014539873,1.591704517,1.719214989,1.10848646,81.93378109,2018430,11.24,0,205.557629,,,
2018,5,1,WOOD,71.44518928,85.92974898,84.33,64.81,72.89,86.33,70.66,9.16,29.62,40.78,0,1.7372,3.5,3.6283,-999,0.017004659,1.564935447,1.713853185,5/1/2018,0.017004659,1.564935447,1.713853185,1.098597764,85.92974898,201851,9.16,0,246.3296028,,,
2018,5,2,WOOD,,86.6297686,85.82,64.67,74.04,88.29,71.7,8.86,29.59,38.88,0,1.7805,3.4707,3.6217,-999,0.01963412,1.525798,1.707089787,5/2/2018,0.01963412,1.525798,1.707089787,1.084173969,86.6297686,201852,8.86,0,262.8080666,,,
2018,5,3,WOOD,,68.33222848,84.96,57.96,73.38,86.5,43.07,18.65,27.51,38.3,0,1.8489,3.4556,3.6165,-999,0.024630474,1.504910497,1.701693283,5/3/2018,0.024630474,1.504910497,1.701693283,1.077078085,68.33222848,201853,18.65,0,253.1516558,,,
2018,5,4,WOOD,,81.33491946,76.55,49.84,63.31,84.05,49.74,11.71,17.43,25.43,0,1.9455,3.4535,3.6153,-999,0.033888861,1.501967709,1.700439433,5/4/2018,0.033888861,1.501967709,1.700439433,1.078765334,81.33491946,201854,11.71,0,177.2502436,,,
2018,5,5,WOOD,,68.05633688,85.87,51.24,70.28,74.78,36.74,18.81,17.94,25.43,0,2.0155,3.4399,3.6132,-999,0.042661464,1.482689104,1.69823751,5/5/2018,0.042661464,1.482689104,1.69823751,1.074529359,68.05633688,201855,18.81,0,263.382,,,
2018,5,6,WOOD,,58.5834656,91.38,54.01,75.71,68.37,31.5,23.9,18.57,26.46,0,2.1108,3.4161,3.6087,-999,0.058257782,1.448053599,1.693486128,5/6/2018,0.058257782,1.448053599,1.693486128,1.066599169,58.5834656,201856,23.9,0,335.9976991,,,
2018,5,7,WOOD,,58.30745394,92.73,61.77,78.5,71.87,36.48,24.05,22.84,32.73,0,2.2337,3.3983,3.6054,-999,0.086699324,1.421430953,1.689973153,5/7/2018,0.086699324,1.421430953,1.689973153,1.066034477,58.30745394,201857,24.05,0,356.9583976,,,
2018,5,8,WOOD,,53.51750083,94.26,72.07,80.94,48.5,29.52,26.52,25.19,37.27,0,2.424,3.3866,3.6014,-999,0.158144063,1.403611176,1.685682469,5/8/2018,0.158144063,1.403611176,1.685682469,1.082479236,53.51750083,201858,26.52,0,382.4376214,,,
2018,5,9,WOOD,,56.36269404,95.04,61.72,81.23,74.83,39.54,24.74,20.87,31.5,0,2.67,3.3799,3.5973,-999,0.328611345,1.393296036,1.681247458,5/9/2018,0.328611345,1.393296036,1.681247458,1.134384946,56.36269404,201859,24.74,0,396.1748496,,,
2018,5,10,WOOD,,71.42732345,89.08,64.44,77.23,91.98,53.71,16.49,34.18,46.98,0.21,2.7747,3.3944,3.5959,-999,0.43766172,1.415518727,1.679724461,5/10/2018,0.43766172,1.415518727,1.679724461,1.177634969,71.42732345,2018510,16.49,0.21,303.3073532,,,
2018,5,11,WOOD,,60.64153455,94.8,67.89,80.35,58.9,42.84,21.94,35.16,47.13,0,2.8788,3.4252,3.5947,-999,0.570287109,1.461429061,1.678415546,5/11/2018,0.570287109,1.461429061,1.678415546,1.236710572,60.64153455,2018511,21.94,0,391.8923995,,,
2018,5,12,WOOD,,63.16874448,93.76,69.04,80.54,63.24,48.37,19.93,30.56,45.23,0,3.0964,3.4568,3.5978,-999,0.913750403,1.506587963,1.681790324,5/12/2018,0.913750403,1.506587963,1.681790324,1.36737623,63.16874448,2018512,19.93,0,373.9017512,,,
2018,5,13,WOOD,,66.47876251,94.6,69.51,80.28,82.26,55.14,17.43,30.2,42.97,0.05,3.3187,3.488,3.6076,-999,1.295674535,1.54913143,1.69231783,13-05-2018,1.295674535,1.54913143,1.69231783,1.512374598,66.47876251,2018513,17.43,0.05,388.3616591,,,
2018,5,14,WOOD,,62.88000289,95.61,68.05,79.73,91.39,53.46,18.93,32.82,41.88,0,3.4425,3.5238,3.6176,-999,1.486404046,1.595342347,1.702839842,14-05-2018,1.486404046,1.595342347,1.702839842,1.594862078,62.88000289,2018514,18.93,0,406.5481637,,,
2018,5,15,WOOD,,77.25474283,85.21,61.74,72.78,95.03,65.36,11.07,16.22,22.37,0.14,3.4923,3.5558,3.6266,-999,1.554830673,1.634234747,1.712120278,15-05-2018,1.554830673,1.634234747,1.712120278,1.633728566,77.25474283,2018515,11.07,0.14,255.9172555,,,
2018,5,16,WOOD,,72.57290659,87.44,59.34,73.68,95.78,60.92,13.51,18.21,23.09,0.11,3.4976,3.5744,3.631,-999,1.56179983,1.655783949,1.71659238,16-05-2018,1.56179983,1.655783949,1.71659238,1.644725386,72.57290659,2018516,13.51,0.11,282.131807,,,
2018,5,17,WOOD,,71.58025706,87.96,64.26,75.65,88.7,59.32,13.98,25.17,36.24,0,3.5074,3.5906,3.6351,-999,1.574523898,1.673919104,1.720721289,17-05-2018,1.574523898,1.673919104,1.720721289,1.656388097,71.58025706,2018517,13.98,0,288.6641385,,,
2018,5,18,WOOD,,70.32133797,93.38,62.56,75.94,87.67,61.41,14.63,23.69,32.73,0.02,3.5025,3.6036,3.6398,-999,1.568188269,1.688046761,1.72540914,18-05-2018,1.568188269,1.688046761,1.72540914,1.660548056,70.32133797,2018518,14.63,0.02,367.5518377,,,
2018,5,19,WOOD,,79.66498011,83.03,58.93,71.2,89.89,67.68,9.58,20.71,28.86,0.04,3.5192,3.6156,3.6467,-999,1.589563292,1.700753195,1.732203998,19-05-2018,1.589563292,1.700753195,1.732203998,1.674173495,79.66498011,2018519,9.58,0.04,232.8957513,,,
2018,5,20,WOOD,,82.64204631,74.28,52.9,62.98,85.9,64.98,7.89,17.33,25.37,0,3.5484,3.6311,3.6561,-999,1.625445069,1.716693524,1.74129455,20-05-2018,1.625445069,1.716693524,1.74129455,1.694477714,82.64204631,2018520,7.89,0,161.5486312,,,
2018,5,21,WOOD,,76.99455171,84.58,54.88,69.99,99.06,65.79,10.88,14.74,25.21,0,3.5458,3.642,3.6607,-999,1.622327591,1.727586875,1.745673665,21-05-2018,1.622327591,1.727586875,1.745673665,1.698529377,76.99455171,2018521,10.88,0,249.0117898,,,
2018,5,22,WOOD,,67.1927816,91.29,61.12,76.73,93.41,58.1,16.08,18.54,27.69,0,3.5511,3.6451,3.6665,-999,1.628666375,1.730637605,1.751130489,22-05-2018,1.628666375,1.730637605,1.751130489,1.703478156,67.1927816,2018522,16.08,0,334.6486225,,,
2018,5,23,WOOD,,68.50681421,91.99,63.88,77.86,95.45,60.91,15.35,20.36,30.18,0.33,3.5598,3.6497,3.6694,-999,1.638934661,1.73512601,1.753831964,23-05-2018,1.638934661,1.73512601,1.753831964,1.709297545,68.50681421,2018523,15.35,0.33,345.2986753,,,
2018,5,24,WOOD,,81.19868579,88.74,62.13,75.37,97.53,68.6,11.32,27.51,35.66,0.62,1.5654,3.6592,3.6718,-999,0.009597821,1.744250689,1.756054136,24-05-2018,0.009597821,1.744250689,1.756054136,1.169967549,81.19868579,2018524,11.32,0.62,298.7775209,,,
2018,5,25,WOOD,,76.99516743,90.93,67.95,78.96,89.7,64.75,13.57,22.28,31.34,0,1.5468,3.6575,3.6683,-999,0.009020543,1.74263214,1.752809376,25-05-2018,0.009020543,1.74263214,1.752809376,1.168154019,76.99516743,2018525,13.57,0,329.3109528,68.99694924,,
2018,5,26,WOOD,,62.94582877,96.62,63.28,81.53,87.94,52.57,21.06,16.35,21.47,0,1.7491,3.6515,3.6648,-999,0.01769037,1.736869857,1.749538528,26-05-2018,0.01769037,1.736869857,1.749538528,1.168032918,62.94582877,2018526,21.06,0,425.649858,,,
2018,5,27,WOOD,,70.35810928,95.04,68.25,82.55,92.74,61.34,17.1,19.42,28.72,0,1.9349,3.6453,3.6607,-999,0.032725158,1.730833708,1.745673665,27-05-2018,0.032725158,1.730833708,1.745673665,1.169744177,70.35810928,2018527,17.1,0,396.1748496,,,
2018,5,28,WOOD,,69.40057767,93.49,66.22,81.97,88.23,57.1,17.53,20.54,31.34,0.07,2.2399,3.6408,3.6568,-999,0.088441643,1.726400328,1.741963872,28-05-2018,0.088441643,1.726400328,1.741963872,1.185601948,69.40057767,2018528,17.53,0.07,369.3779235,,,
2018,5,29,WOOD,,83.16477763,91.38,64.6,75.32,93.27,72.4,10.32,27.11,38.43,0.49,1.4541,3.6472,3.657,-999,0.006620138,1.732692356,1.742154914,29-05-2018,0.006620138,1.732692356,1.742154914,1.160489136,83.16477763,2018529,10.32,0.49,335.9976991,,,
2018,5,30,WOOD,,82.94135713,89.74,62.01,75.94,98.25,72.27,10.44,32.66,52.03,0.44,1.5713,3.6443,3.6561,-999,0.009788509,1.729852322,1.74129455,30-05-2018,0.009788509,1.729852322,1.74129455,1.160311793,82.94135713,2018530,10.44,0.44,312.3171833,,,
2018,5,31,WOOD,,79.41546079,90.95,64.45,77.36,95.37,68.44,12.34,15.61,21.34,0.43,1.2834,3.6412,3.653,-999,0.003742135,1.726796193,1.738317711,31-05-2018,0.003742135,1.726796193,1.738317711,1.156285346,79.41546079,2018531,12.34,0.43,329.6050458,,,
2018,6,1,WOOD,68.47273488,65.09935743,98.69,70.48,85.56,93.87,59.72,20,25.46,34.34,0,1.4394,3.628,3.6467,-999,0.006302989,1.71354784,1.732203998,6/1/2018,0.006302989,1.71354784,1.732203998,1.150684942,65.09935743,201861,20,0,467.855666,,,
2018,6,2,WOOD,,71.18718596,86.47,62.51,77.36,73.13,49.79,16.75,24.65,34.49,0,1.7305,3.6199,3.6475,-999,0.016630255,1.705228536,1.73298511,6/2/2018,0.016630255,1.705228536,1.73298511,1.151614633,71.18718596,201862,16.75,0,270.3791197,,,
2018,6,3,WOOD,,72.36197044,84.38,54.43,71.87,80.8,47.52,16.1,12.12,16.81,0,1.9253,3.6207,3.6456,-999,0.031705224,1.706056643,1.7311277,6/3/2018,0.031705224,1.706056643,1.7311277,1.156296522,72.36197044,201863,16.1,0,246.8634357,,,
2018,6,4,WOOD,,70.38979181,86.18,62.73,76.1,76.06,47.58,17.11,17.81,25.43,0,2.1627,3.6094,3.6446,-999,0.06895442,1.694228188,1.730146966,6/4/2018,0.06895442,1.694228188,1.730146966,1.164443191,70.38979181,201864,17.11,0,266.9716929,,,
2018,6,5,WOOD,,78.95177446,91.89,67.06,78.78,95.02,69.09,12.3,13.16,17.9,0,2.554,3.5924,3.6425,-999,0.234723633,1.675897787,1.728080344,6/5/2018,0.234723633,1.675897787,1.728080344,1.212900588,78.95177446,201865,12.3,0,343.754962,,,
2018,6,6,WOOD,,68.82665113,97.07,70.09,83.26,93.95,64.5,16.8,18.59,26.75,0,3.0258,3.5713,3.6369,-999,0.794721682,1.652246447,1.722522344,6/6/2018,0.794721682,1.652246447,1.722522344,1.389830158,68.82665113,201866,16.8,0,434.4672366,,,
2018,6,7,WOOD,,77.09029403,86.16,69.33,77.19,84.92,66.29,11.36,32.14,45.68,0,3.3939,3.5666,3.6343,-999,1.414758732,1.64684192,1.719918543,6/7/2018,1.414758732,1.64684192,1.719918543,1.593839732,77.09029403,201867,11.36,0,266.7384638,,,
2018,6,8,WOOD,,65.29183509,94.19,63.73,79.28,93.8,58.38,17.43,20.31,27.18,0,3.4739,3.5771,3.6367,-999,1.530162455,1.658847398,1.722322577,6/8/2018,1.530162455,1.658847398,1.722322577,1.63711081,65.29183509,201868,17.43,0,381.2300736,,,
2018,6,9,WOOD,,49.21114617,99.55,74.3,86.51,68.3,45.4,25.88,21.85,31.72,0,3.5043,3.5978,3.6458,-999,1.57052179,1.681790324,1.731323586,6/9/2018,1.57052179,1.681790324,1.731323586,1.6612119,49.21114617,201869,25.88,0,486.6781589,,,
2018,6,10,WOOD,,46.88050765,99.77,75.38,86.87,63.21,43.67,27,26.04,34.78,0,3.5323,3.6234,3.6561,-999,1.605896869,1.708841061,1.74129455,6/10/2018,1.605896869,1.708841061,1.74129455,1.68534416,46.88050765,2018610,27,0,491.6209476,,,
2018,6,11,WOOD,,48.31509897,100.33,75.27,87.57,60.55,45.85,26.15,18.81,26.15,0,3.5527,3.6398,3.6658,-999,1.630567567,1.72540914,1.750475723,6/11/2018,1.630567567,1.72540914,1.750475723,1.70215081,48.31509897,2018611,26.15,0,504.4437288,,,
2018,6,12,WOOD,,64.28804308,97.36,68.41,84.12,83.92,60.62,17.58,23.6,32.53,0.01,3.5676,3.648,3.6735,-999,1.64799598,1.733472599,1.757620777,6/12/2018,1.64799598,1.733472599,1.757620777,1.713029786,64.28804308,2018612,17.58,0.01,440.2526072,,,
2018,6,13,WOOD,,54.55208474,96.46,72.61,83.41,74.73,46.12,22.71,24.45,35.01,0,3.5856,3.66,3.6774,-999,1.66838467,1.745010211,1.761191718,13-06-2018,1.66838467,1.745010211,1.761191718,1.7248622,54.55208474,2018613,22.71,0,422.5609827,,,
2018,6,14,WOOD,,47.64043602,98.06,73.94,85.82,60.13,41.79,26.34,24.45,33.33,0,3.599,3.6699,3.6865,-999,1.683090922,1.754295926,1.769399335,14-06-2018,1.683090922,1.754295926,1.769399335,1.735595394,47.64043602,2018614,26.34,0,454.5579672,,,
2018,6,15,WOOD,,45.94641473,97.57,75.6,86.23,57.65,40.5,27.2,25.9,36.98,0,3.6111,3.679,3.6912,-999,1.696025799,1.762647428,1.773570567,15-06-2018,1.696025799,1.762647428,1.773570567,1.744081264,45.94641473,2018615,27.2,0,444.4932203,,,
2018,6,16,WOOD,,57.323864,95.59,74.64,84.51,72.86,50.73,21.1,25.75,37.78,0,3.6229,3.6834,3.6962,-999,1.708326643,1.766622852,1.777957656,16-06-2018,1.708326643,1.766622852,1.777957656,1.75096905,57.323864,2018616,21.1,0,406.1793013,,,
2018,6,17,WOOD,,60.89374695,96.58,70.21,83.18,88.7,57.13,19.18,25.46,35.66,0,3.6258,3.6879,3.6997,-999,1.71130259,1.770646645,1.780997866,17-06-2018,1.71130259,1.770646645,1.780997866,1.7543157,60.89374695,2018617,19.18,0,424.8753854,,,
2018,6,18,WOOD,,61.46453581,97.02,75.38,84.51,75.45,57.36,18.86,22.46,31.43,0,3.6268,3.6923,3.7048,-999,1.71232448,1.774540174,1.785382793,18-06-2018,1.71232448,1.774540174,1.785382793,1.757415816,61.46453581,2018618,18.86,0,433.477976,,,
2018,6,19,WOOD,,65.0417227,94.28,72.1,82.6,83.85,59.22,16.94,19.66,27.11,0,3.6295,3.6943,3.7086,-999,1.715072583,1.776296663,1.788615399,19-06-2018,1.715072583,1.776296663,1.788615399,1.759994882,65.0417227,2018619,16.94,0,382.7833905,,,
2018,6,20,WOOD,,82.07705433,85.33,63.75,74.64,98.19,68.78,10.71,17.73,31.05,0.8,1.7391,3.7065,3.71,-999,0.017112347,1.7868326,1.789798944,20-06-2018,0.017112347,1.7868326,1.789798944,1.197914631,82.07705433,2018620,10.71,0.8,257.256729,,,
2018,6,21,WOOD,,73.53957476,88.61,65.79,77.04,85.14,57.09,15.26,14.18,21.7,0,1.6801,3.7119,3.709,-999,0.014064089,1.791398817,1.788953961,21-06-2018,0.014064089,1.791398817,1.788953961,1.198138956,73.53957476,2018621,15.26,0,297.0652158,,,
2018,6,22,WOOD,,84.46820564,88.59,63.34,72.65,97.6,71.72,9.41,53.04,75.27,0.57,1.8056,3.7175,3.7118,-999,0.021338807,1.796071747,1.791314796,22-06-2018,0.021338807,1.796071747,1.791314796,1.20290845,84.46820564,2018622,9.41,0.57,296.8027434,,,
2018,6,23,WOOD,,86.09355403,86.97,63.57,73.81,97.09,74.89,8.56,18.39,27.4,0.21,1.3028,3.7229,3.7156,-999,0.003992932,1.800518037,1.794493383,23-06-2018,0.003992932,1.800518037,1.794493383,1.199668117,86.09355403,2018623,8.56,0.21,276.3679871,,,
2018,6,24,WOOD,,99.64663283,82.72,60.1,68.35,99.03,85.14,4.23,38.77,60.64,3.19,1.2834,2.2274,3.7201,-999,0.003742135,0.084962561,1.798219849,24-06-2018,0.003742135,0.084962561,1.798219849,0.628974848,99.64663283,2018624,4.23,3.19,229.8157142,,,
2018,6,25,WOOD,,94.90732184,85.37,60.12,72.04,98.63,70.74,9.85,22.21,30.98,0.51,1.2906,1.2632,2.0638,-999,0.003833325,0.003497694,0.049974377,25-06-2018,0.003833325,0.003497694,0.049974377,0.019101799,94.90732184,2018625,9.85,0.51,257.7049594,,,
2018,6,26,WOOD,,78.75090907,96.17,72.07,84.14,81.92,59.25,18.52,22.66,31.43,0,1.3957,1.3645,1.6568,-999,0.00544687,0.004907579,0.013014665,26-06-2018,0.00544687,0.004907579,0.013014665,0.007789704,78.75090907,2018626,18.52,0,417.0232652,,,
2018,6,27,WOOD,,65.79753962,98.26,77.76,87.91,64.49,47.02,25.41,25.39,36.33,0,1.6378,1.4261,1.6805,-999,0.012216801,0.006029118,0.01408282,27-06-2018,0.012216801,0.006029118,0.01408282,0.010776247,65.79753962,2018627,25.41,0,458.7354214,70.27769954,,
2018,6,28,WOOD,,63.29360803,97.72,77.29,87.53,59.74,43.46,26.72,22.7,32.08,0,1.852,1.4701,1.7019,-999,0.024884523,0.006983437,0.015121889,28-06-2018,0.024884523,0.006983437,0.015121889,0.015663283,63.29360803,2018628,26.72,0,447.5488433,,,
2018,6,29,WOOD,,72.12134751,95.76,75.85,85.76,67.38,50.58,21.97,27.22,36.69,0,2.058,1.508,1.7213,-999,0.049035385,0.007925239,0.016129436,29-06-2018,0.049035385,0.007925239,0.016129436,0.024363353,72.12134751,2018629,21.97,0,409.3260928,,,
2018,6,30,WOOD,,82.72983742,92.62,73.44,80.95,79.59,57.18,16.22,35.79,48.81,0,2.2891,1.5396,1.735,-999,0.103501274,0.008806479,0.016880808,30-06-2018,0.103501274,0.008806479,0.016880808,0.043062854,82.72983742,2018630,16.22,0,355.1985446,,,
2018,7,1,WOOD,80.16410465,99.71364342,84.31,67.3,75.13,94.8,78.69,7.01,19.1,24.76,0.05,2.4909,1.5679,1.7508,-999,0.194168909,0.009678165,0.017790541,7/1/2018,0.194168909,0.009678165,0.017790541,0.073879205,99.71364342,201871,7.01,0.05,246.1164327,,,
2018,7,2,WOOD,,85.73961144,94.48,71.06,82.32,98.02,68.37,14.28,15,22.08,0,2.6368,1.5849,1.7612,-999,0.29898713,0.010242545,0.018415711,7/2/2018,0.29898713,0.010242545,0.018415711,0.109215129,85.73961144,201872,14.28,0,386.2596331,,,
2018,7,3,WOOD,,69.23060235,97.02,71.67,85.54,80.01,51.03,22.7,18.52,26.82,0,2.8433,1.6105,1.7737,-999,0.522379282,0.0111548,0.019195985,7/3/2018,0.522379282,0.0111548,0.019195985,0.184243356,69.23060235,201873,22.7,0,433.477976,,,
2018,7,4,WOOD,,76.22634527,95.5,73.96,83.89,80.22,57.39,18.45,17.62,27.11,0,3.0458,1.6471,1.789,-999,0.827904068,0.012601068,0.020195739,7/4/2018,0.827904068,0.012601068,0.020195739,0.286900292,76.22634527,201874,18.45,0,404.5238509,,,
2018,7,5,WOOD,,87.01702983,90.9,68.47,79.9,95.27,69.23,12.26,14.09,19.57,0,3.1942,1.6874,1.8076,-999,1.083694096,0.014409858,0.021480778,7/5/2018,1.083694096,0.014409858,0.021480778,0.37319491,87.01702983,201875,12.26,0,328.8703491,,,
2018,7,6,WOOD,,92.3719538,88.41,67.05,77.21,96.71,74.48,9.12,17.26,23.38,0,3.2908,1.7259,1.8229,-999,1.249407478,0.016377946,0.022598223,7/6/2018,1.249407478,0.016377946,0.022598223,0.429461216,92.3719538,201876,9.12,0,294.4519394,,,
2018,7,7,WOOD,,85.46191961,90.01,65.84,78.81,95.49,67.69,12.65,17.83,24.11,0,3.3441,1.7653,1.8367,-999,1.336893229,0.018668114,0.023655321,7/7/2018,1.336893229,0.018668114,0.023655321,0.459738888,85.46191961,201877,12.65,0,316.0871524,,,
2018,7,8,WOOD,,77.77637395,90.03,68.16,80.36,85.92,57.8,16.64,12.73,20.02,0,3.381,1.815,1.8592,-999,1.394994998,0.022014243,0.025484602,7/8/2018,1.394994998,0.022014243,0.025484602,0.480831281,77.77637395,201878,16.64,0,316.3683827,,,
2018,7,9,WOOD,,77.40397473,92.25,69.84,81.17,86.51,58.84,16.74,11.77,16.88,0,3.4145,1.879,1.8862,-999,1.445685222,0.027209488,0.027864873,7/9/2018,1.445685222,0.027209488,0.027864873,0.500253194,77.40397473,201879,16.74,0,349.3476265,,,
2018,7,10,WOOD,,77.32773981,93.16,69.51,82.14,91.22,60.98,16.7,15.21,29.75,0,3.44,1.9562,1.9137,-999,1.482832241,0.035104798,0.030514494,7/10/2018,1.482832241,0.035104798,0.030514494,0.516150511,77.32773981,2018710,16.7,0,363.9288295,,,
2018,7,11,WOOD,,73.42783659,95.72,70.27,83.66,89.96,59.08,18.73,14.1,20.54,0,3.4514,2.0355,1.9359,-999,1.499015753,0.04555306,0.03283324,7/11/2018,1.499015753,0.04555306,0.03283324,0.525800685,73.42783659,2018711,18.73,0,408.5833301,,,
2018,7,12,WOOD,,77.91454228,96.8,72.72,82.7,80.33,59.91,16.67,42.28,58.61,0.39,3.31,2.1397,1.9625,-999,1.28135129,0.06399811,0.035840675,7/12/2018,1.28135129,0.06399811,0.035840675,0.460396692,77.91454228,2018712,16.67,0.39,429.1536809,,,
2018,7,13,WOOD,,80.65221507,93.79,71.6,82.69,85.36,59.72,17.12,15.3,20.89,0,2.3415,2.2487,1.9863,-999,0.122196985,0.09097215,0.038759908,13-07-2018,0.122196985,0.09097215,0.038759908,0.083976348,80.65221507,2018713,17.12,0,374.4080736,,,
2018,7,14,WOOD,,90.47874743,92.89,70.99,79.94,93.69,69.64,11.82,15.51,25.79,0,2.3532,2.3361,2.0071,-999,0.126784288,0.120132658,0.041501289,14-07-2018,0.126784288,0.120132658,0.041501289,0.096139412,90.47874743,2018714,11.82,0,359.5350412,,,
2018,7,15,WOOD,,88.2215654,96.13,70.38,79.58,91.47,68.31,12.78,21.99,29.01,0.02,2.5483,2.4213,2.0296,-999,0.230775962,0.156827308,0.044680666,15-07-2018,0.230775962,0.156827308,0.044680666,0.144094646,88.2215654,2018715,12.78,0.02,416.2655502,,,
2018,7,16,WOOD,,81.65194178,96.21,71.56,83.29,92.97,64.91,16.02,14.04,23.24,0.22,2.6828,2.498,2.0531,-999,0.340654131,0.19839743,0.048255534,16-07-2018,0.340654131,0.19839743,0.048255534,0.195769032,81.65194178,2018716,16.02,0.22,417.7824549,,,
2018,7,17,WOOD,,85.49410696,96.84,70.93,82.75,94.89,69.19,13.82,35.84,64.83,0.46,2.7206,2.5708,2.0766,-999,0.378289749,0.246703248,0.052109112,17-07-2018,0.378289749,0.246703248,0.052109112,0.225700703,85.49410696,2018717,13.82,0.46,429.9364805,,,
2018,7,18,WOOD,,91.90205709,90.7,72.01,80.37,95.34,72.69,10.87,16.63,21.92,0.13,1.7364,2.6698,2.0995,-999,0.016959519,0.328425952,0.056151992,18-07-2018,0.016959519,0.328425952,0.056151992,0.133845821,91.90205709,2018718,10.87,0.13,325.9493543,,,
2018,7,19,WOOD,,67.29431633,103.77,68.81,86.88,97.02,56.51,23.84,17.58,24.11,0,1.6348,2.7564,2.12,-999,0.012095347,0.416844802,0.060028692,19-07-2018,0.012095347,0.416844802,0.060028692,0.162989614,67.29431633,2018719,23.84,0,591.3534201,,,
2018,7,20,WOOD,,55.52991739,107.73,73.2,90.01,93.45,50.68,29.91,20.45,30.33,0,1.804,2.8424,2.1474,-999,0.021225899,0.52120017,0.065617737,20-07-2018,0.021225899,0.52120017,0.065617737,0.202681269,55.52991739,2018720,29.91,0,711.1603923,,,
2018,7,21,WOOD,,72.68687306,97.48,74.8,85.65,80.94,55.51,20.42,18.7,24.85,0,2.069,2.958,2.1854,-999,0.050831127,0.686462334,0.074208491,21-07-2018,0.050831127,0.686462334,0.074208491,0.270500651,72.68687306,2018721,20.42,0,442.6705127,,,
2018,7,22,WOOD,,68.52697027,101.48,72.09,85.07,79.22,54.27,21.9,17.13,23.76,0,2.5685,3.0961,2.2434,-999,0.245032449,0.913234955,0.089439936,22-07-2018,0.245032449,0.913234955,0.089439936,0.415902447,68.52697027,2018722,21.9,0,531.8964595,,,
2018,7,23,WOOD,,77.85616104,90.77,71.1,80.04,83.35,60.95,15.1,16.51,26.82,0,3.1777,3.2354,2.3306,-999,1.054932001,1.155136929,0.118063789,23-07-2018,1.054932001,1.155136929,0.118063789,0.77604424,77.85616104,2018723,15.1,0,326.9684737,,,
2018,7,24,WOOD,,72.62011648,91.36,68.34,80.94,88.98,57.81,16.82,9.74,15.86,0,3.4241,3.3396,2.4516,-999,1.459820866,1.329659088,0.17219695,24-07-2018,1.459820866,1.329659088,0.17219695,0.987225634,72.62011648,2018724,16.82,0,335.697394,,,
2018,7,25,WOOD,,53.47845273,98.15,66.92,84.47,76,41.92,26.46,14.46,21.63,0,3.478,3.4237,2.6383,-999,1.5357224,1.459235476,0.300276195,25-07-2018,1.5357224,1.459235476,0.300276195,1.098411357,53.47845273,2018725,26.46,0,456.4327964,,,
2018,7,26,WOOD,,85.9391798,84.83,68.04,75.25,96,75.17,8.41,28.81,39.97,0.23,3.4955,3.4769,2.9294,-999,1.559045812,1.534234246,0.643108319,26-07-2018,1.559045812,1.534234246,0.643108319,1.245462792,85.9391798,2018726,8.41,0.23,251.7267717,,,
2018,7,27,WOOD,,76.35962506,89.53,68.86,78.77,94.46,65.98,12.85,12.08,17.68,0,3.4706,3.4961,3.1721,-999,1.525661259,1.559833659,1.045163461,27-07-2018,1.525661259,1.559833659,1.045163461,1.376886126,76.35962506,2018727,12.85,0,309.4190036,,,
2018,7,28,WOOD,,80.86409491,91.74,62.58,78.18,97.11,68.19,12.52,34.02,52.39,0.47,1.9953,3.5097,3.3142,-999,0.039923575,1.577479497,1.288278318,28-07-2018,0.039923575,1.577479497,1.288278318,0.968560463,80.86409491,2018728,12.52,0.47,341.4534168,,,
2018,7,29,WOOD,,88.10989511,87.51,64.98,76.54,98.21,75.82,8.59,31.72,42.68,1.51,1.3043,3.5155,3.3565,-999,0.004013008,1.584880772,1.356665747,29-07-2018,0.004013008,1.584880772,1.356665747,0.981853176,88.10989511,2018729,8.59,1.51,283.0015711,,,
2018,7,30,WOOD,,95.84132882,83.25,60.66,72.15,98.33,77.58,7.11,23.31,34.05,0.32,1.2847,1.6868,3.3619,-999,0.003758438,0.014381123,1.365199888,30-07-2018,0.003758438,0.014381123,1.365199888,0.46111315,95.84132882,2018730,7.11,0.32,235.1099136,,,
